U	c1	c2	JFP
4.795918367	0.857142857	-0.465306122	1.631949027
4.693877551	0.867346939	-0.465306122	1.631997121
4.591836735	0.918367347	-0.489795918	1.632391928
3.571428571	0.857142857	-0.551020408	1.633374477
3.775510204	0.989795918	-0.575510204	1.634034421
3.673469388	0.908163265	-0.53877551	1.636145594
3.87755102	0.989795918	-0.587755102	1.638371353
3.775510204	0.908163265	-0.551020408	1.638697874
4.387755102	0.928571429	-0.551020408	1.639910835
4.795918367	0.846938776	-0.465306122	1.639996829
4.489795918	0.948979592	-0.514285714	1.640943948
3.775510204	0.928571429	-0.551020408	1.641196754
3.775510204	0.908163265	-0.563265306	1.641349136
3.87755102	0.969387755	-0.587755102	1.641905634
3.775510204	0.918367347	-0.575510204	1.642459141
3.469387755	0.867346939	-0.575510204	1.642685952
4.591836735	0.989795918	-0.526530612	1.64351229
4.693877551	0.897959184	-0.53877551	1.644358132
4.387755102	0.989795918	-0.551020408	1.645327792
3.673469388	1	-0.575510204	1.645778537
4.591836735	0.887755102	-0.47755102	1.646004127
4.897959184	0.928571429	-0.502040816	1.647147629
3.469387755	0.857142857	-0.53877551	1.647812995
4.489795918	0.887755102	-0.489795918	1.649150577
4.897959184	0.959183673	-0.551020408	1.649451259
4.897959184	0.897959184	-0.502040816	1.650253622
3.469387755	0.857142857	-0.563265306	1.6509088
4.897959184	0.979591837	-0.563265306	1.651487383
4.897959184	0.908163265	-0.514285714	1.651990015
4.387755102	0.969387755	-0.53877551	1.658156983
4.693877551	0.826530612	-0.465306122	1.660236418
3.265306122	0.948979592	-0.6	1.660245872
3.87755102	0.979591837	-0.6	1.661152461
3.87755102	0.959183673	-0.575510204	1.661876327
3.571428571	0.948979592	-0.551020408	1.66194184
4.387755102	0.908163265	-0.514285714	1.663031659
4.489795918	0.857142857	-0.489795918	1.665072537
4.591836735	0.969387755	-0.514285714	1.666076449
3.265306122	0.93877551	-0.6	1.666597631
3.673469388	0.948979592	-0.551020408	1.666803412
4.387755102	0.897959184	-0.514285714	1.667626726
3.87755102	0.969387755	-0.575510204	1.669131337
3.571428571	0.887755102	-0.587755102	1.669225522
4.897959184	0.93877551	-0.53877551	1.67022792
3.469387755	0.87755102	-0.587755102	1.672383262
4.795918367	0.867346939	-0.465306122	1.672500729
4.897959184	1	-0.575510204	1.67281548
4.693877551	1	-0.526530612	1.673859983
3.469387755	0.897959184	-0.53877551	1.675805357
3.265306122	0.959183673	-0.6	1.676221867
4.591836735	0.969387755	-0.587755102	1.67720165
4.591836735	0.87755102	-0.526530612	1.677960212
4.693877551	0.979591837	-0.514285714	1.67902113
4.387755102	0.897959184	-0.526530612	1.68096716
3.673469388	0.867346939	-0.53877551	1.681582104
4.693877551	0.836734694	-0.489795918	1.681930757
3.775510204	0.897959184	-0.551020408	1.682636633
4.591836735	0.989795918	-0.6	1.683149403
3.87755102	1	-0.587755102	1.683888255
3.775510204	0.928571429	-0.587755102	1.684018599
4.489795918	0.897959184	-0.53877551	1.68473457
4.795918367	0.908163265	-0.53877551	1.684765496
3.775510204	0.969387755	-0.563265306	1.685927469
3.87755102	0.948979592	-0.575510204	1.68610114
3.571428571	0.918367347	-0.53877551	1.68671402
3.775510204	0.93877551	-0.551020408	1.687131071
3.367346939	0.969387755	-0.575510204	1.687159303
4.897959184	0.979591837	-0.526530612	1.687376661
4.591836735	0.948979592	-0.575510204	1.687479613
3.367346939	0.867346939	-0.563265306	1.688172205
4.285714286	0.989795918	-0.575510204	1.690994121
3.87755102	0.959183673	-0.587755102	1.691159137
3.469387755	0.93877551	-0.551020408	1.692773681
4.285714286	0.969387755	-0.563265306	1.694463308
3.265306122	0.928571429	-0.6	1.695145624
4.693877551	0.826530612	-0.47755102	1.695316718
3.673469388	0.918367347	-0.53877551	1.695353583
4.795918367	0.836734694	-0.465306122	1.696330509
4.795918367	0.846938776	-0.489795918	1.696541766
4.795918367	0.979591837	-0.514285714	1.696812629
3.469387755	0.846938776	-0.551020408	1.697992273
4.387755102	0.918367347	-0.514285714	1.698397744
4.795918367	1	-0.526530612	1.698874555
4.897959184	0.959183673	-0.514285714	1.699395314
4.387755102	0.948979592	-0.526530612	1.699763631
3.571428571	0.979591837	-0.563265306	1.700345269
3.673469388	0.87755102	-0.563265306	1.700928098
3.469387755	0.969387755	-0.563265306	1.701298707
4.489795918	0.857142857	-0.502040816	1.70172451
4.591836735	0.836734694	-0.489795918	1.702704282
3.571428571	0.846938776	-0.53877551	1.703338043
3.673469388	0.979591837	-0.563265306	1.703874995
3.469387755	0.846938776	-0.53877551	1.703887666
4.897959184	0.897959184	-0.489795918	1.704086915
4.387755102	0.908163265	-0.53877551	1.704630943
4.897959184	1	-0.53877551	1.705011022
3.367346939	0.93877551	-0.563265306	1.705259107
4.387755102	0.979591837	-0.587755102	1.70625864
3.87755102	0.979591837	-0.575510204	1.707267727
4.285714286	0.979591837	-0.575510204	1.707481736
4.285714286	0.979591837	-0.563265306	1.707606044
4.387755102	0.959183673	-0.575510204	1.709626299
3.673469388	0.867346939	-0.551020408	1.710566707
4.795918367	0.836734694	-0.47755102	1.710762535
4.489795918	0.867346939	-0.514285714	1.71194523
4.387755102	0.887755102	-0.514285714	1.712147711
4.285714286	1	-0.575510204	1.712234225
3.571428571	0.867346939	-0.526530612	1.712548484
4.693877551	0.908163265	-0.47755102	1.713024591
3.265306122	0.969387755	-0.6	1.713784685
3.367346939	0.887755102	-0.551020408	1.714423376
4.897959184	0.887755102	-0.489795918	1.715524877
3.673469388	0.918367347	-0.6	1.7158038
4.591836735	0.928571429	-0.563265306	1.71639947
4.897959184	0.918367347	-0.526530612	1.71655771
4.285714286	1	-0.587755102	1.716675121
3.367346939	0.87755102	-0.551020408	1.716730247
4.693877551	0.959183673	-0.502040816	1.718548056
4.285714286	0.959183673	-0.563265306	1.719013624
3.367346939	0.87755102	-0.587755102	1.719721337
3.571428571	0.857142857	-0.526530612	1.720189003
4.387755102	1	-0.6	1.720505189
4.591836735	0.846938776	-0.502040816	1.720638069
3.87755102	0.93877551	-0.563265306	1.721127239
4.285714286	0.948979592	-0.551020408	1.721226185
3.87755102	0.948979592	-0.563265306	1.721573666
4.795918367	0.908163265	-0.47755102	1.722495232
4.591836735	0.948979592	-0.502040816	1.722898224
3.367346939	1	-0.587755102	1.723470426
4.489795918	0.928571429	-0.502040816	1.72424121
4.285714286	0.959183673	-0.551020408	1.726186093
4.489795918	0.897959184	-0.489795918	1.726969283
4.591836735	0.846938776	-0.465306122	1.728225781
4.795918367	0.959183673	-0.502040816	1.728556573
3.571428571	0.87755102	-0.526530612	1.730790489
3.673469388	0.887755102	-0.575510204	1.731627984
3.367346939	0.867346939	-0.575510204	1.731643999
4.591836735	0.836734694	-0.465306122	1.732891438
4.387755102	0.93877551	-0.563265306	1.73300499
3.87755102	0.969387755	-0.6	1.734093014
3.367346939	0.897959184	-0.551020408	1.735052761
4.693877551	0.87755102	-0.526530612	1.736402264
4.489795918	0.969387755	-0.587755102	1.736547809
3.469387755	0.887755102	-0.6	1.736640831
4.693877551	0.846938776	-0.502040816	1.737520754
3.775510204	0.897959184	-0.563265306	1.737933873
4.693877551	0.87755102	-0.465306122	1.738575039
3.87755102	0.93877551	-0.575510204	1.740688226
4.897959184	0.908163265	-0.489795918	1.741295965
3.367346939	0.887755102	-0.6	1.741595534
3.367346939	0.867346939	-0.551020408	1.742009453
4.489795918	0.989795918	-0.6	1.742991376
3.469387755	0.908163265	-0.53877551	1.743667303
4.897959184	0.93877551	-0.502040816	1.744374332
3.265306122	0.918367347	-0.6	1.744918232
3.775510204	0.897959184	-0.53877551	1.746033762
4.489795918	0.948979592	-0.575510204	1.74665322
3.775510204	1	-0.575510204	1.74958902
4.897959184	0.887755102	-0.502040816	1.750558089
3.87755102	0.928571429	-0.563265306	1.751045157
4.591836735	0.826530612	-0.47755102	1.751639747
4.795918367	0.857142857	-0.502040816	1.751806879
3.87755102	0.959183673	-0.563265306	1.752168446
4.489795918	0.846938776	-0.489795918	1.753247287
4.285714286	0.93877551	-0.551020408	1.753348972
3.571428571	0.846938776	-0.526530612	1.753524907
3.775510204	0.887755102	-0.551020408	1.754443026
3.571428571	0.897959184	-0.6	1.7551332
3.775510204	0.908163265	-0.53877551	1.755312335
3.571428571	0.857142857	-0.563265306	1.7569149
4.285714286	0.989795918	-0.563265306	1.75733838
4.795918367	0.87755102	-0.465306122	1.757934554
3.775510204	0.948979592	-0.551020408	1.760020026
4.285714286	0.969387755	-0.575510204	1.760898477
3.775510204	0.93877551	-0.6	1.761449507
3.673469388	0.857142857	-0.53877551	1.761599393
3.775510204	0.908163265	-0.575510204	1.761829744
4.285714286	0.989795918	-0.587755102	1.761907001
3.571428571	0.846938776	-0.551020408	1.762902628
4.795918367	0.887755102	-0.526530612	1.763513132
3.673469388	0.87755102	-0.526530612	1.764941648
3.775510204	0.887755102	-0.53877551	1.765186818
4.591836735	0.857142857	-0.465306122	1.765658554
4.591836735	0.908163265	-0.551020408	1.765835039
3.469387755	1	-0.575510204	1.766613821
4.285714286	0.969387755	-0.551020408	1.767659115
3.673469388	0.867346939	-0.526530612	1.767899969
3.87755102	0.948979592	-0.587755102	1.76937343
4.489795918	1	-0.53877551	1.769815251
4.285714286	0.93877551	-0.53877551	1.769819692
3.265306122	0.928571429	-0.587755102	1.770916017
4.387755102	0.928571429	-0.514285714	1.771060752
3.265306122	0.979591837	-0.6	1.771450277
4.285714286	0.928571429	-0.53877551	1.772799456
4.693877551	0.969387755	-0.587755102	1.773053832
3.571428571	0.887755102	-0.526530612	1.773969435
3.87755102	0.989795918	-0.575510204	1.774108387
4.897959184	0.87755102	-0.489795918	1.775054906
4.489795918	0.928571429	-0.563265306	1.775556646
4.693877551	0.989795918	-0.6	1.776382783
4.489795918	0.979591837	-0.526530612	1.777007282
3.367346939	0.908163265	-0.551020408	1.777697124
3.367346939	0.857142857	-0.563265306	1.77796523
4.591836735	0.897959184	-0.47755102	1.778124686
4.387755102	0.918367347	-0.551020408	1.778168574
3.673469388	0.928571429	-0.53877551	1.778854398
4.591836735	0.826530612	-0.465306122	1.779640347
4.489795918	0.87755102	-0.526530612	1.779675824
4.693877551	0.816326531	-0.465306122	1.779918531
4.285714286	0.948979592	-0.563265306	1.779956924
3.265306122	0.918367347	-0.587755102	1.781397068
3.265306122	0.93877551	-0.587755102	1.781413245
4.387755102	1	-0.551020408	1.782266405
3.469387755	0.836734694	-0.53877551	1.782315394
3.673469388	0.959183673	-0.551020408	1.783381907
4.693877551	0.948979592	-0.575510204	1.784133009
4.387755102	0.887755102	-0.502040816	1.785820172
4.387755102	0.979591837	-0.53877551	1.786215162
3.571428571	0.928571429	-0.53877551	1.786231575
3.673469388	0.887755102	-0.526530612	1.788480291
3.571428571	0.867346939	-0.575510204	1.789017427
3.367346939	0.857142857	-0.551020408	1.789413068
4.897959184	0.897959184	-0.514285714	1.790078326
3.775510204	0.979591837	-0.563265306	1.792310761
3.775510204	0.918367347	-0.53877551	1.792407923
3.571428571	0.959183673	-0.551020408	1.792544511
3.979591837	0.989795918	-0.587755102	1.792763531
4.693877551	0.93877551	-0.489795918	1.793823343
4.387755102	0.87755102	-0.514285714	1.793902177
3.979591837	1	-0.6	1.794023547
4.387755102	0.887755102	-0.526530612	1.794387014
3.469387755	0.846938776	-0.563265306	1.794662735
3.87755102	0.928571429	-0.551020408	1.7957573
4.795918367	0.93877551	-0.489795918	1.79613784
4.897959184	0.969387755	-0.563265306	1.796237425
4.795918367	0.826530612	-0.465306122	1.796776915
3.367346939	0.948979592	-0.563265306	1.797332881
3.673469388	0.857142857	-0.526530612	1.797384517
4.387755102	0.87755102	-0.502040816	1.798191932
3.673469388	0.897959184	-0.587755102	1.798974347
4.489795918	0.857142857	-0.47755102	1.799847894
4.591836735	0.857142857	-0.514285714	1.800017937
3.979591837	0.979591837	-0.587755102	1.800912512
3.87755102	0.918367347	-0.551020408	1.801629126
3.469387755	0.857142857	-0.526530612	1.801944144
4.285714286	0.948979592	-0.53877551	1.802692964
4.897959184	0.948979592	-0.551020408	1.804658081
4.897959184	0.989795918	-0.575510204	1.805655768
3.469387755	0.857142857	-0.575510204	1.806149072
3.367346939	0.979591837	-0.575510204	1.806343094
3.571428571	0.836734694	-0.53877551	1.8081557
3.87755102	0.918367347	-0.563265306	1.810011698
4.387755102	0.897959184	-0.502040816	1.81085844
3.469387755	0.948979592	-0.551020408	1.811039445
3.87755102	0.969387755	-0.563265306	1.811200862
3.571428571	0.836734694	-0.526530612	1.811286322
4.285714286	0.918367347	-0.53877551	1.811707518
3.979591837	0.969387755	-0.575510204	1.811913774
4.693877551	0.928571429	-0.563265306	1.811997477
3.775510204	0.87755102	-0.53877551	1.812043943
3.469387755	0.846938776	-0.526530612	1.812088618
3.265306122	0.948979592	-0.587755102	1.812413682
3.265306122	0.908163265	-0.587755102	1.812604535
4.489795918	0.846938776	-0.47755102	1.8130345
4.489795918	0.959183673	-0.514285714	1.813902571
4.591836735	0.928571429	-0.489795918	1.81419831
3.265306122	0.908163265	-0.6	1.814283885
3.469387755	0.867346939	-0.526530612	1.815058491
3.979591837	1	-0.587755102	1.815278508
4.387755102	0.959183673	-0.526530612	1.817125307
4.693877551	0.826530612	-0.453061224	1.817440645
3.87755102	0.93877551	-0.551020408	1.818930249
3.469387755	0.836734694	-0.551020408	1.819442496
4.285714286	0.928571429	-0.551020408	1.82084687
3.775510204	0.918367347	-0.587755102	1.822822603
3.87755102	0.928571429	-0.575510204	1.823102422
4.693877551	0.836734694	-0.453061224	1.823301468
4.897959184	0.918367347	-0.489795918	1.823809634
4.489795918	0.908163265	-0.551020408	1.82496594
4.489795918	0.867346939	-0.47755102	1.825523083
3.979591837	0.989795918	-0.6	1.826203494
3.979591837	0.959183673	-0.575510204	1.82653495
3.979591837	0.979591837	-0.575510204	1.827706223
3.469387755	0.918367347	-0.53877551	1.83166669
3.87755102	0.959183673	-0.6	1.833515164
4.897959184	0.928571429	-0.53877551	1.833813455
4.795918367	0.979591837	-0.587755102	1.834934149
3.87755102	0.908163265	-0.551020408	1.836451678
4.183673469	0.979591837	-0.575510204	1.836516013
3.673469388	0.857142857	-0.551020408	1.836805027
4.591836735	0.887755102	-0.53877551	1.836961526
3.673469388	0.897959184	-0.526530612	1.837343505
4.795918367	0.959183673	-0.575510204	1.838433337
4.285714286	0.918367347	-0.526530612	1.839307577
4.183673469	1	-0.587755102	1.839356744
4.489795918	0.908163265	-0.489795918	1.83945602
3.979591837	0.969387755	-0.587755102	1.839517331
3.571428571	0.897959184	-0.526530612	1.840190786
4.285714286	1	-0.563265306	1.840454575
3.367346939	0.918367347	-0.551020408	1.840709841
4.285714286	0.979591837	-0.587755102	1.841637267
4.591836735	0.867346939	-0.465306122	1.842326109
4.183673469	0.989795918	-0.575510204	1.842805184
4.285714286	0.979591837	-0.551020408	1.842939267
4.795918367	1	-0.6	1.844361239
4.897959184	0.87755102	-0.47755102	1.844576688
3.469387755	0.836734694	-0.526530612	1.845240259
3.469387755	0.979591837	-0.563265306	1.846045509
4.387755102	0.897959184	-0.53877551	1.846107353
4.897959184	0.989795918	-0.526530612	1.847099241
3.265306122	0.989795918	-0.6	1.847231506
4.387755102	0.867346939	-0.502040816	1.847488734
4.285714286	0.959183673	-0.575510204	1.848297725
3.673469388	0.989795918	-0.563265306	1.848439284
4.897959184	0.969387755	-0.514285714	1.848594383
3.673469388	0.867346939	-0.563265306	1.848602733
4.285714286	0.908163265	-0.526530612	1.849677018
3.469387755	0.87755102	-0.526530612	1.850807572
3.775510204	0.87755102	-0.551020408	1.851051191
3.979591837	0.948979592	-0.563265306	1.851320793
3.469387755	0.867346939	-0.587755102	1.851861526
4.285714286	1	-0.6	1.851977301
3.673469388	0.846938776	-0.526530612	1.852286493
4.693877551	0.857142857	-0.514285714	1.852394623
4.183673469	0.969387755	-0.563265306	1.852540893
4.387755102	0.969387755	-0.587755102	1.852775469
4.183673469	0.959183673	-0.563265306	1.853406112
4.693877551	0.816326531	-0.453061224	1.853693845
3.775510204	0.928571429	-0.53877551	1.85548818
3.571428571	0.87755102	-0.587755102	1.855765788
3.775510204	0.959183673	-0.551020408	1.856529948
3.571428571	0.989795918	-0.563265306	1.856652628
3.775510204	0.887755102	-0.563265306	1.85710298
3.367346939	0.846938776	-0.551020408	1.857370267
4.795918367	0.93877551	-0.563265306	1.857429775
4.387755102	0.989795918	-0.6	1.85789987
4.489795918	0.846938776	-0.502040816	1.858631524
4.693877551	0.908163265	-0.551020408	1.858633127
3.367346939	0.857142857	-0.575510204	1.858801106
4.183673469	0.989795918	-0.587755102	1.859086372
3.979591837	0.959183673	-0.563265306	1.860397239
3.265306122	0.959183673	-0.587755102	1.862787751
4.183673469	0.969387755	-0.575510204	1.863397811
4.285714286	0.928571429	-0.526530612	1.863596409
3.265306122	0.897959184	-0.587755102	1.863607777
4.387755102	0.948979592	-0.575510204	1.863902536
3.673469388	0.846938776	-0.53877551	1.864152034
4.489795918	0.836734694	-0.47755102	1.864541451
4.897959184	0.867346939	-0.47755102	1.864884084
3.367346939	0.867346939	-0.587755102	1.865033657
4.591836735	0.816326531	-0.465306122	1.865617936
3.87755102	1	-0.575510204	1.866397153
4.795918367	0.867346939	-0.514285714	1.866758348
4.285714286	0.959183673	-0.53877551	1.869288593
4.897959184	0.887755102	-0.47755102	1.869422092
4.081632653	0.989795918	-0.587755102	1.869430635
3.87755102	0.948979592	-0.551020408	1.86989003
4.693877551	0.846938776	-0.453061224	1.870560976
3.979591837	0.948979592	-0.575510204	1.871053511
4.081632653	1	-0.587755102	1.871176658
4.387755102	0.908163265	-0.502040816	1.871547485
3.979591837	0.93877551	-0.563265306	1.872040069
3.979591837	0.989795918	-0.575510204	1.87294975
3.87755102	0.93877551	-0.587755102	1.873111303
4.285714286	0.93877551	-0.563265306	1.873995838
4.795918367	0.836734694	-0.453061224	1.874606654
4.081632653	0.979591837	-0.575510204	1.875248161
4.489795918	0.836734694	-0.489795918	1.875898369
4.387755102	0.93877551	-0.514285714	1.876440752
4.897959184	0.867346939	-0.489795918	1.8784807
4.693877551	0.887755102	-0.465306122	1.879502915
4.081632653	0.969387755	-0.575510204	1.880193096
3.469387755	0.826530612	-0.53877551	1.88043568
4.897959184	0.948979592	-0.502040816	1.880681053
4.183673469	1	-0.575510204	1.881707963
4.489795918	0.93877551	-0.502040816	1.881785484
4.795918367	0.887755102	-0.465306122	1.881820253
3.673469388	0.93877551	-0.53877551	1.883273795
4.183673469	0.948979592	-0.551020408	1.883857865
4.183673469	0.979591837	-0.563265306	1.884313272
4.285714286	0.908163265	-0.53877551	1.884566138
3.775510204	0.867346939	-0.53877551	1.884709414
3.367346939	0.846938776	-0.563265306	1.885111504
3.775510204	0.87755102	-0.526530612	1.88536001
